1673757600000,20745.29,20747.75,20708.0,20711.94,419.57348,2023-01-15 12:40:00,BTC/USDT
1673757900000,20711.25,20719.73,20679.0,20692.39,592.8161,2023-01-15 12:45:00,BTC/USDT
1673758200000,20692.38,20702.97,20681.77,20695.82,468.16357,2023-01-15 12:50:00,BTC/USDT
1673758500000,20694.28,20708.35,20686.74,20698.14,254.97142,2023-01-15 12:55:00,BTC/USDT
1673758800000,20698.14,20713.42,20684.58,20691.86,343.94808,2023-01-15 13:00:00,BTC/USDT
1673759100000,20691.86,20696.91,20677.38,20684.62,267.32416,2023-01-15 13:05:00,BTC/USDT
1673759400000,20684.59,20709.58,20682.08,20704.89,289.65406,2023-01-15 13:10:00,BTC/USDT
1673759700000,20705.71,20767.91,20703.49,20750.96,717.11571,2023-01-15 13:15:00,BTC/USDT
1673760000000,20752.0,20773.0,20725.65,20758.54,739.90823,2023-01-15 13:20:00,BTC/USDT
1673760300000,20759.7,20777.0,20752.19,20757.9,404.47988,2023-01-15 13:25:00,BTC/USDT
1673760600000,20757.9,20767.76,20743.69,20754.49,368.01674,2023-01-15 13:30:00,BTC/USDT
1673760900000,20753.39,20785.0,20744.48,20755.8,650.58023,2023-01-15 13:35:00,BTC/USDT
1673761200000,20757.17,20765.5,20723.0,20752.16,548.57049,2023-01-15 13:40:00,BTC/USDT
1673761500000,20751.34,20761.05,20738.94,20742.78,252.49295,2023-01-15 13:45:00,BTC/USDT
1673761800000,20742.78,20761.45,20740.01,20755.21,305.44881,2023-01-15 13:50:00,BTC/USDT
1673762100000,20755.5,20758.44,20743.44,20749.76,214.60763,2023-01-15 13:55:00,BTC/USDT
1673762400000,20748.94,20756.77,20733.64,20734.77,410.67337,2023-01-15 14:00:00,BTC/USDT
1673762700000,20734.77,20748.9,20724.66,20745.44,379.37528,2023-01-15 14:05:00,BTC/USDT
1673763000000,20744.48,20747.55,20726.27,20728.04,217.71888,2023-01-15 14:10:00,BTC/USDT
1673763300000,20728.04,20748.33,20724.45,20741.0,306.42348,2023-01-15 14:15:00,BTC/USDT
1673763600000,20741.63,20764.33,20740.53,20763.2,364.94593,2023-01-15 14:20:00,BTC/USDT
1673763900000,20762.38,20789.08,20760.39,20766.76,423.4283,2023-01-15 14:25:00,BTC/USDT
1673764200000,20768.26,20789.58,20766.0,20773.98,412.20425,2023-01-15 14:30:00,BTC/USDT
1673764500000,20773.98,20773.99,20745.49,20747.7,310.32335,2023-01-15 14:35:00,BTC/USDT
1673764800000,20748.71,20750.65,20732.0,20737.68,449.3972,2023-01-15 14:40:00,BTC/USDT
1673765100000,20737.68,20738.09,20698.0,20730.71,607.50151,2023-01-15 14:45:00,BTC/USDT
1673765400000,20730.65,20741.56,20721.84,20725.71,402.91223,2023-01-15 14:50:00,BTC/USDT
1673765700000,20725.71,20744.99,20717.0,20717.0,442.99496,2023-01-15 14:55:00,BTC/USDT
1673766000000,20717.0,20722.7,20666.88,20711.99,850.62487,2023-01-15 15:00:00,BTC/USDT
1673766300000,20711.99,20715.34,20672.52,20693.06,590.30562,2023-01-15 15:05:00,BTC/USDT
1673766600000,20694.15,20707.77,20668.77,20677.19,530.58413,2023-01-15 15:10:00,BTC/USDT
1673766900000,20676.19,20707.42,20672.25,20699.81,457.46868,2023-01-15 15:15:00,BTC/USDT
1673767200000,20701.12,20711.43,20693.75,20706.78,317.55959,2023-01-15 15:20:00,BTC/USDT
1673767500000,20706.78,20727.9,20697.56,20700.05,548.41648,2023-01-15 15:25:00,BTC/USDT
1673767800000,20700.91,20718.12,20689.89,20718.12,487.1684,2023-01-15 15:30:00,BTC/USDT
1673768100000,20718.12,20739.17,20712.0,20723.82,585.44052,2023-01-15 15:35:00,BTC/USDT
1673768400000,20723.82,20729.47,20714.0,20716.4,308.0907,2023-01-15 15:40:00,BTC/USDT
1673768700000,20716.13,20735.01,20715.41,20728.49,351.64422,2023-01-15 15:45:00,BTC/USDT
1673769000000,20727.36,20731.56,20717.62,20723.94,271.71233,2023-01-15 15:50:00,BTC/USDT
1673769300000,20725.08,20739.82,20721.75,20735.69,386.64035,2023-01-15 15:55:00,BTC/USDT
1673769600000,20735.69,20753.09,20728.63,20736.15,577.30595,2023-01-15 16:00:00,BTC/USDT
1673769900000,20736.63,20755.22,20734.0,20738.32,367.41562,2023-01-15 16:05:00,BTC/USDT
1673770200000,20737.54,20740.0,20720.09,20734.22,303.36471,2023-01-15 16:10:00,BTC/USDT
1673770500000,20734.22,20745.79,20702.52,20710.24,481.9799,2023-01-15 16:15:00,BTC/USDT
1673770800000,20710.25,20715.0,20648.48,20665.52,1498.23625,2023-01-15 16:20:00,BTC/USDT
1673771100000,20665.02,20680.0,20648.62,20662.57,705.53227,2023-01-15 16:25:00,BTC/USDT
1673771400000,20662.57,20674.52,20610.97,20669.44,1375.44075,2023-01-15 16:30:00,BTC/USDT
1673771700000,20668.53,20700.0,20660.37,20680.65,842.06158,2023-01-15 16:35:00,BTC/USDT
1673772000000,20680.65,20688.71,20666.31,20681.43,363.57301,2023-01-15 16:40:00,BTC/USDT
1673772300000,20682.73,20708.94,20661.29,20667.67,637.75921,2023-01-15 16:45:00,BTC/USDT
1673772600000,20668.61,20670.14,20616.07,20638.96,1003.99971,2023-01-15 16:50:00,BTC/USDT
1673772900000,20639.69,20640.85,20591.21,20617.71,1159.91355,2023-01-15 16:55:00,BTC/USDT
1673773200000,20617.93,20641.27,20606.56,20634.38,775.71469,2023-01-15 17:00:00,BTC/USDT
